,User ID,Skill,Training,Background,Recognized,Target,Correct
493,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-2-3,1-3-2,False
494,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,,1-3-5,False
495,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,,1-5-3,False
496,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-5-3,1-5-3,True
497,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-4-1,1-3-2,False
498,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-5-1,False
499,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-5-1,1-5-1,True
500,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-2-3,1-3-2,False
501,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-5-8,False
502,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,,1-3-5,False
503,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-4-1,True
504,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-5-3,False
505,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
506,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-3-2,False
507,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,,1-5-8,False
508,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-3-5,False
509,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-4-1,True
510,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-4-1,1-5-3,False
511,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
512,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,,1-4-1,False
513,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-3-5,1-5-8,False
514,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-2-3,1-2-3,True
515,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,,1-5-3,False
516,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-4-1,1-3-5,False
517,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-3-5,1-5-1,False
518,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-5-1,1-4-1,False
519,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-5-8,1-5-1,False
520,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-2-3,1-2-3,True
521,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-4-1,1-5-8,False
522,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-2-3,1-5-3,False
523,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,1-2-3,1-3-5,False
524,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Untrained,Music,,1-3-2,False
525,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-4-1,1-3-5,False
526,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,,1-5-1,False
527,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-2-3,1-2-3,True
528,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-4-1,1-5-8,False
529,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-4-1,1-3-5,False
530,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-4-1,1-5-3,False
531,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,,1-4-1,False
532,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-3-5,1-4-1,False
533,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,,1-3-2,False
534,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-3-5,1-5-3,False
535,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-5-8,1-5-8,True
536,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,1-4-1,1-3-2,False
537,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,,1-2-3,False
538,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,No-Music,,1-5-1,False
539,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-3-5,1-3-5,True
540,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-3-2,1-3-2,True
541,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-5-3,1-5-3,True
542,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-5-3,1-5-3,True
543,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-3-5,1-3-5,True
544,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,,1-4-1,False
545,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,,1-5-1,False
546,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-2-3,1-2-3,True
547,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-5-1,1-5-1,True
548,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-4-1,1-5-8,False
549,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-2-3,1-2-3,True
550,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-5-8,1-5-8,True
551,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-5-3,1-3-2,False
552,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Novice,Trained,Music,1-3-5,1-4-1,False
553,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-5-8,1-5-8,True
554,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-4-1,1-5-1,False
555,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-4-1,1-4-1,True
556,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-3-2,1-3-2,True
557,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-3-5,1-5-3,False
558,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,,1-5-1,False
559,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-2-3,1-2-3,True
560,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-2-3,1-2-3,True
561,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-3-2,1-3-2,True
562,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-5-8,1-5-8,True
563,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-5-1,1-4-1,False
564,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-3-5,1-3-5,True
565,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,No-Music,1-5-3,1-5-3,True
566,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-4-1,1-4-1,True
567,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-2-3,1-4-1,False
568,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-4-1,1-5-1,False
569,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-5-1,1-3-2,False
570,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-3-2,1-5-1,False
571,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-2-3,1-2-3,True
572,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-2-3,1-3-2,False
573,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-5-8,1-5-3,False
574,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-2-3,1-2-3,True
575,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-3-5,1-3-5,True
576,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-4-1,1-5-8,False
577,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-3-5,1-5-3,False
578,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-5-8,1-5-8,True
579,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Untrained,Music,1-3-5,1-3-5,True
580,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-5-3,1-5-3,True
581,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,,1-3-5,False
582,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,,1-5-1,False
583,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-5-3,1-5-3,True
584,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,,1-3-5,False
585,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-5-1,1-5-1,True
586,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-2-3,1-2-3,True
587,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-5-8,1-5-8,True
588,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-5-8,1-5-8,True
589,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-3-2,1-4-1,False
590,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-3-2,1-3-2,True
591,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-3-2,1-3-2,True
592,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,,1-4-1,False
593,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,No-Music,1-2-3,1-2-3,True
594,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-5-3,1-5-3,True
595,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-4-1,1-3-5,False
596,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-4-1,1-4-1,True
597,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-5-1,1-5-1,True
598,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-5-8,1-5-8,True
599,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-3-2,1-3-2,True
600,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-4-1,1-4-1,True
601,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-3-5,1-3-5,True
602,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-3-2,1-3-2,True
603,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,,1-5-3,False
604,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-2-3,1-2-3,True
605,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-2-3,1-2-3,True
606,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-5-1,1-5-1,True
607,tXVIQHITYldhMqhRtVFNjfTRm333,Intermediate,Trained,Music,1-5-8,1-5-8,True
608,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-3-2,1-5-3,False
609,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
610,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-4-1,1-4-1,True
611,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-3-2,1-5-8,False
612,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,,1-5-1,False
613,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-3-2,1-3-2,True
614,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-3-2,1-3-5,False
615,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-4-1,1-5-1,False
616,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-3-2,1-3-2,True
617,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,,1-5-3,False
618,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-5-8,1-5-8,True
619,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-3-5,1-3-5,True
620,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
621,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,No-Music,,1-4-1,False
622,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,1-3-2,1-3-2,True
623,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-2-3,False
624,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-5-3,False
625,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-3-5,False
626,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,1-4-1,1-3-2,False
627,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-4-1,False
628,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-5-8,False
629,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,1-3-5,1-5-3,False
630,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-3-5,False
631,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,1-3-2,1-5-1,False
632,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-2-3,False
633,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,1-3-2,1-4-1,False
634,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Untrained,Music,,1-5-1,False
635,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-4-1,1-4-1,True
636,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-3-5,1-3-5,True
637,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-4-1,1-4-1,True
638,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-5-3,1-5-3,True
639,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-3-2,1-3-2,True
640,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-2-3,1-2-3,True
641,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-2-3,1-2-3,True
642,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-5-8,1-5-8,True
643,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-4-1,1-5-1,False
644,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-5-3,1-3-2,False
645,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-5-3,1-5-3,True
646,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-3-5,1-3-5,True
647,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-5-8,1-5-8,True
648,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,No-Music,1-5-1,1-5-1,True
649,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-4-1,1-3-2,False
650,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-4-1,1-5-1,False
651,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-4-1,1-4-1,True
652,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-5-8,1-5-8,True
653,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-3-5,1-3-5,True
654,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-5-3,1-5-3,True
655,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-3-2,1-3-2,True
656,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-5-1,1-5-1,True
657,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-5-8,1-5-8,True
658,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-2-3,1-2-3,True
659,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-5-3,1-5-3,True
660,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-5-8,1-2-3,False
661,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-4-1,1-4-1,True
662,zbCoKgaBbNbDxw5BKsiA1NCxAaL2,Novice,Trained,Music,1-3-5,1-3-5,True
663,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-3-5,1-3-5,True
664,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-5-1,1-5-1,True
665,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-3-5,1-3-5,True
666,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-5-8,1-5-8,True
667,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-5-3,1-5-3,True
668,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-5-3,1-4-1,False
669,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-4-1,1-5-8,False
670,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-4-1,1-4-1,True
671,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-5-1,1-5-1,True
672,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-5-3,1-5-3,True
673,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-3-2,1-3-2,True
674,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-3-2,1-3-2,True
675,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-2-3,1-2-3,True
676,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,No-Music,1-2-3,1-2-3,True
677,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-5-3,1-5-3,True
678,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-5-3,1-5-3,True
679,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-5-3,1-2-3,False
680,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-3-5,1-4-1,False
681,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-3-5,1-2-3,False
682,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-5-3,1-5-1,False
683,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-4-1,1-3-5,False
684,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,,1-3-2,False
685,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-4-1,1-4-1,True
686,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,,1-3-5,False
687,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-4-1,1-3-2,False
688,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-5-1,1-5-1,True
689,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Untrained,Music,1-5-8,1-5-8,True
690,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-5-3,1-5-3,True
691,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-3-5,1-3-5,True
692,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-2-3,1-2-3,True
693,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-4-1,1-4-1,True
694,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-3-5,1-3-5,True
695,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-5-1,1-5-1,True
696,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-5-3,1-5-3,True
697,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-3-2,1-3-2,True
698,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-2-3,1-2-3,True
699,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-3-2,1-3-2,True
700,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-5-1,1-5-1,True
701,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-4-1,1-4-1,True
702,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-5-8,1-5-8,True
703,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,No-Music,1-5-8,1-5-8,True
704,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-5-3,1-5-3,True
705,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-4-1,1-4-1,True
706,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-5-1,1-5-1,True
707,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-3-5,1-3-5,True
708,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-3-5,1-3-5,True
709,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-3-2,1-3-2,True
710,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-4-1,1-4-1,True
711,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-5-1,1-5-1,True
712,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-5-8,1-5-8,True
713,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-3-2,1-3-2,True
714,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-2-3,1-2-3,True
715,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-2-3,1-2-3,True
716,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-5-3,1-5-3,True
717,zNuGxejsczPIjpf2emxu6MomGm82,Intermediate,Trained,Music,1-5-8,1-5-8,True
718,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-5-8,1-5-8,True
719,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-5-1,1-5-1,True
720,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-4-1,1-3-2,False
721,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-4-1,1-5-3,False
722,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,,1-2-3,False
723,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
724,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,,1-4-1,False
725,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,,1-5-1,False
726,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-5-8,1-5-8,True
727,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,,1-4-1,False
728,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-2-3,1-3-2,False
729,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-2-3,1-3-5,False
730,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,1-5-1,1-5-3,False
731,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,No-Music,,1-3-5,False
732,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,,1-3-5,False
733,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-4-1,1-5-1,False
734,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,,1-3-5,False
735,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-5-1,1-5-3,False
736,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-4-1,1-5-1,False
737,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-4-1,1-3-2,False
738,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-2-3,1-3-2,False
739,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,,1-4-1,False
740,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-2-3,1-2-3,True
741,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-5-8,1-5-8,True
742,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-5-8,1-5-8,True
743,Z31kMWcmwlZPIBzuenXuPOjxaet2,Novice,Untrained,Music,1-2-3,1-2-3,True
