,User ID,Technique,Skill,Metric,Background,Training,Time,Success
2882,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Untrained,2049.60000000149,
2883,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Untrained,1299.5,
2884,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Untrained,2703.5,False
2885,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Untrained,1501.2999999970198,False
2886,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Untrained,1196.8999999985099,False
2887,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Untrained,599.8999999985099,False
2888,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Untrained,5550.20000000298,
2889,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Untrained,3950.10000000149,
2890,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Untrained,7049.5,True
2891,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Untrained,5999.80000000447,True
2892,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Untrained,9850.09999999404,True
2893,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Untrained,7349.89999999851,True
2894,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,9505.5,True
2895,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,6449.70000000298,True
2896,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,7049.60000000149,True
2897,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,5800.39999999851,True
2898,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,9300.5,
2899,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,7747.30000000447,
2900,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,5199.39999999851,True
2901,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,3852.89999999851,True
2902,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,4651.39999999851,True
2903,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,3249.1999999955297,True
2904,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,6498.39999999851,True
2905,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,5050.10000000149,True
2906,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,7302.10000000149,True
2907,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,5900.5,True
2908,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,11699.79999999702,True
2909,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,10150.79999999702,True
2910,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,6650.20000000298,True
2911,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,4951.80000000447,True
2912,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,6997.89999999851,True
2913,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,5600.5,True
2914,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,5100.5,True
2915,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,3699.2000000029802,True
2916,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,4699.70000000298,True
2917,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,2949.89999999851,True
2918,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,5599.60000000149,True
2919,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,4049.6999999955297,True
2920,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Untrained,6600.30000000447,True
2921,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Untrained,5150.10000000149,True
2922,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5002.60000000149,True
2923,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,3449.7000000029802,True
2924,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5299.29999999702,True
2925,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,3750.0,True
2926,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5250.89999999851,True
2927,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,3499.39999999851,True
2928,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,4506.70000000298,True
2929,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,3022.2999999970198,True
2930,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,8144.10000000149,True
2931,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,6650.0999999940395,True
2932,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,7448.29999999702,True
2933,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,5899.79999999702,True
2934,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,2800.5,False
2935,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,1149.3999999985099,False
2936,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,3751.0,
2937,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,2800.7000000029802,
2938,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,2348.2999999970198,False
2939,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,1549.7999999970198,False
2940,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5999.89999999851,True
2941,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,4899.79999999702,True
2942,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,2651.3000000044703,True
2943,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,1250.2999999970198,True
2944,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5302.4000000059605,True
2945,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,3700.0,True
2946,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5647.0999999940395,True
2947,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,4299.80000000447,True
2948,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,No-Music,Trained,5449.20000000298,True
2949,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,No-Music,Trained,3650.10000000149,True
2950,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,8007.0999999940395,False
2951,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,5299.70000000298,False
2952,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4550.4000000059605,True
2953,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,3951.60000000149,True
2954,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4649.79999999702,True
2955,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,3303.4000000059605,True
2956,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,3400.5,True
2957,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,1850.1000000014901,True
2958,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4699.5,True
2959,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,2699.2999999970198,True
2960,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,3200.2999999970198,False
2961,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,1649.7000000029802,False
2962,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4749.10000000149,False
2963,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,4047.60000000149,False
2964,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4599.39999999851,True
2965,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,3950.8000000044703,True
2966,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4501.60000000149,True
2967,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,3200.60000000149,True
2968,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,7899.60000000149,False
2969,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,6650.0,False
2970,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,3800.10000000149,
2971,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,2302.0,
2972,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,6850.39999999851,
2973,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,6200.60000000149,
2974,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,4099.5,True
2975,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,3150.10000000149,True
2976,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Total time,Music,Trained,2100.7999999970198,False
2977,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Melody,Intermediate,Sing time,Music,Trained,600.2000000029802,False
2978,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,7788.600000143051,False
2979,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1550.2000000476837,False
2980,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,4196.399999856949,False
2981,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,2000.6000001430511,False
2982,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,2449.2000000476837,False
2983,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1149.5999999046326,False
2984,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,3699.2999999523163,False
2985,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1450.2999999523163,False
2986,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,2856.600000143051,False
2987,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1849.7000000476837,False
2988,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,4595.200000047684,False
2989,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,2349.4000000953674,False
2990,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,3400.5999999046326,False
2991,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,2098.7000000476837,False
2992,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,3497.9000000953674,False
2993,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1849.7000000476837,False
2994,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,3302.2999999523163,False
2995,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1899.5999999046326,False
2996,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,3597.100000143051,False
2997,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1450.5,False
2998,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,2850.899999856949,True
2999,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1652.2000000476837,True
3000,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,2899.9000000953674,False
3001,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1699.0999999046326,False
3002,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,2302.2999999523163,False
3003,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1099.5999999046326,False
3004,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Untrained,2000.7000000476837,False
3005,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Untrained,1400.0999999046326,False
3006,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,2838.100000143051,True
3007,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,540.5999999046326,True
3008,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,1498.7000000476837,False
3009,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,750.5,False
3010,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,1299.2999999523163,False
3011,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,700.9000000953674,False
3012,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,5550.900000095367,False
3013,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,4148.700000047684,False
3014,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,3349.5999999046326,False
3015,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,2501.2000000476837,False
3016,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,6698.800000190735,False
3017,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,3949.399999856949,False
3018,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,3700.0999999046326,False
3019,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,2399.0,False
3020,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,4899.799999952316,False
3021,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,2499.2999999523163,False
3022,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,5002.900000095367,False
3023,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,4301.200000047684,False
3024,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,2996.7000000476837,True
3025,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,1199.0999999046326,True
3026,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,3049.5999999046326,False
3027,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,2450.0999999046326,False
3028,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,4951.600000143051,False
3029,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,3899.600000143051,False
3030,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Untrained,7950.799999952316,False
3031,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Untrained,4949.700000047684,False
3032,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,6183.399999856949,True
3033,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,848.5999999046326,True
3034,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,6498.5,True
3035,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,3300.4000000953674,True
3036,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3350.600000143051,True
3037,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,1551.2000000476837,True
3038,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,2599.199999809265,True
3039,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,1001.5,True
3040,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3452.5,True
3041,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,1649.5999999046326,True
3042,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,4396.799999952316,True
3043,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,2603.0,True
3044,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3500.2999999523163,True
3045,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,1849.4000000953674,True
3046,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3500.5,False
3047,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,1848.7999999523163,False
3048,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,5299.5,True
3049,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,4499.299999952316,True
3050,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3449.4000000953674,False
3051,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,1449.9000000953674,False
3052,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,1300.5999999046326,False
3053,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,500.7999999523163,False
3054,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3349.600000143051,False
3055,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,2549.199999809265,False
3056,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,4899.5,False
3057,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,3500.7999999523163,False
3058,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,No-Music,Trained,3353.5999999046326,False
3059,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,No-Music,Trained,2650.2000000476837,False
3060,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3139.699999809265,False
3061,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,750.1000001430511,False
3062,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,5350.300000190735,True
3063,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,4799.700000047684,True
3064,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3250.899999856949,True
3065,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1550.1999998092651,True
3066,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,4000.0,True
3067,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1397.0,True
3068,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,4799.799999952316,True
3069,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,2550.399999856949,True
3070,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3249.2000000476837,True
3071,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,649.1000001430511,True
3072,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3550.2000000476837,True
3073,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1749.7999999523163,True
3074,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,2300.7999999523163,True
3075,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,749.9000000953674,True
3076,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3300.100000143051,True
3077,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1400.5,True
3078,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3099.2999999523163,True
3079,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1400.6999998092651,True
3080,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3401.7000000476837,True
3081,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1749.9000000953674,True
3082,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3453.0999999046326,True
3083,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1850.9000000953674,True
3084,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3945.0,True
3085,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,1949.9000000953674,True
3086,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Total time,Music,Trained,3750.9000000953674,False
3087,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Pitch,Novice,Sing time,Music,Trained,750.2000000476837,False
3088,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Total time,No-Music,Untrained,6618.5,True
3089,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Sing time,No-Music,Untrained,4245.5,True
3090,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Total time,No-Music,Untrained,5347.900000095367,True
3091,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Sing time,No-Music,Untrained,3499.0,True
3092,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Total time,No-Music,Untrained,4399.299999952316,True
3093,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Sing time,No-Music,Untrained,2799.7999999523163,True
3094,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Total time,No-Music,Untrained,3105.0999999046326,True
3095,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Sing time,No-Music,Untrained,1400.5999999046326,True
3096,ICcwW9AMMqRnyMVdYdPQ0XCk1YY2,Interval,Novice,Total time,No-Music,Untrained,3295.600000143051,True
